"","id","time_agg","countN","x","y","lon","lat","DateTime","Type","month","year"
"671","7381",1711584000,27,24.6657097481481,51.3229660444444,24.6657097481481,51.3229660444444,2024-03-28 10:26:08,"faber",3,2024
"672","7381",1711670400,144,24.5787969333333,51.2827112666667,24.5787969333333,51.2827112666667,2024-03-29 12:03:15,"faber",3,2024
"673","7381",1711756800,148,25.0344701621622,51.0419680648649,25.0344701621622,51.0419680648649,2024-03-30 11:33:03,"faber",3,2024
"674","7381",1711843200,33,25.0624387393939,50.9503148606061,25.0624387393939,50.9503148606061,2024-03-31 10:13:58,"faber",3,2024
"675","7381",1711929600,83,25.0548964240964,50.9520919903614,25.0548964240964,50.9520919903614,2024-04-01 11:24:08,"faber",4,2024
"676","7381",1712016000,23,25.0555895652174,50.9522565565217,25.0555895652174,50.9522565565217,2024-04-02 10:22:18,"faber",4,2024
"677","7381",1712102400,64,25.052104325,50.9451813,25.052104325,50.9451813,2024-04-03 12:07:30,"faber",4,2024
"678","7381",1712188800,204,25.0582786352941,50.9436909960784,25.0582786352941,50.9436909960784,2024-04-04 09:14:22,"faber",4,2024
"679","7381",1712275200,60,25.0524213066667,50.9484285333333,25.0524213066667,50.9484285333333,2024-04-05 12:48:48,"faber",4,2024
"680","7381",1712361600,150,25.070249536,50.9547281066667,25.070249536,50.9547281066667,2024-04-06 12:42:45,"faber",4,2024
"681","7381",1712448000,166,25.0904420337349,50.9713594024096,25.0904420337349,50.9713594024096,2024-04-07 11:12:40,"faber",4,2024
"682","7381",1712534400,127,25.060044119685,50.9629168377953,25.060044119685,50.9629168377953,2024-04-08 10:46:06,"faber",4,2024
"683","7381",1712620800,148,25.2613822162162,50.9843873513514,25.2613822162162,50.9843873513514,2024-04-09 10:08:47,"faber",4,2024
"684","7381",1712707200,178,25.3856972494382,50.9464097977528,25.3856972494382,50.9464097977528,2024-04-10 11:09:13,"faber",4,2024
"685","7381",1712793600,242,25.1357582677686,50.9712678479339,25.1357582677686,50.9712678479339,2024-04-11 11:54:21,"faber",4,2024
"686","7381",1712880000,126,25.0758882920635,51.0446445206349,25.0758882920635,51.0446445206349,2024-04-12 09:24:41,"faber",4,2024
"687","7381",1712966400,64,24.77813995,51.7451728,24.77813995,51.7451728,2024-04-13 12:38:29,"faber",4,2024
"688","7381",1713052800,49,24.5422915591837,51.5829494204082,24.5422915591837,51.5829494204082,2024-04-14 09:37:10,"faber",4,2024
"689","7381",1713139200,4,25.0964248,50.9678024,25.0964248,50.9678024,2024-04-15 13:58:13,"faber",4,2024
"690","7381",1713225600,19,25.0873581473684,50.990246568421,25.0873581473684,50.990246568421,2024-04-16 12:54:10,"faber",4,2024
"691","7381",1713312000,86,24.5226197767442,50.9728517953488,24.5226197767442,50.9728517953488,2024-04-17 09:51:19,"faber",4,2024
"692","7381",1713398400,21,23.3143241904762,51.3604118857143,23.3143241904762,51.3604118857143,2024-04-18 14:54:29,"faber",4,2024
"693","7381",1713484800,126,23.3098234666667,51.3779951238095,23.3098234666667,51.3779951238095,2024-04-19 11:18:21,"faber",4,2024
"694","7381",1713571200,36,23.3671235555556,51.3932609777778,23.3671235555556,51.3932609777778,2024-04-20 12:35:12,"faber",4,2024
"695","7381",1713657600,70,23.3338377371429,51.3480887314286,23.3338377371429,51.3480887314286,2024-04-21 13:15:24,"faber",4,2024
"696","7381",1713744000,31,23.3424349419355,51.3423206193548,23.3424349419355,51.3423206193548,2024-04-22 09:21:02,"faber",4,2024
"697","7381",1713830400,125,23.3838890752,51.4095391232,23.3838890752,51.4095391232,2024-04-23 10:58:18,"faber",4,2024
"698","7381",1713916800,2,23.336176,51.3000288,23.336176,51.3000288,2024-04-24 11:58:17,"faber",4,2024
"699","7381",1714003200,27,23.360800237037,51.3272015407407,23.360800237037,51.3272015407407,2024-04-25 16:18:58,"faber",4,2024
"700","7381",1714089600,140,23.3484219542857,51.2902567314286,23.3484219542857,51.2902567314286,2024-04-26 10:30:27,"faber",4,2024
"701","7381",1714176000,115,23.346162226087,51.3390350469565,23.346162226087,51.3390350469565,2024-04-27 10:49:13,"faber",4,2024
"702","7381",1714262400,156,23.3225521846154,51.3170737230769,23.3225521846154,51.3170737230769,2024-04-28 10:00:54,"faber",4,2024
"703","7381",1714348800,78,23.332645374359,51.3495582358974,23.332645374359,51.3495582358974,2024-04-29 12:39:16,"faber",4,2024
"704","7381",1714435200,84,23.3823500571429,51.4034075809524,23.3823500571429,51.4034075809524,2024-04-30 10:04:44,"faber",4,2024
"705","7381",1714521600,51,23.6340325333333,51.3317731764706,23.6340325333333,51.3317731764706,2024-05-01 12:06:13,"faber",5,2024
"706","7381",1714608000,135,23.5383525688889,51.3775998103704,23.5383525688889,51.3775998103704,2024-05-02 10:21:51,"faber",5,2024
"707","7381",1714694400,57,23.3282029192982,51.3211722105263,23.3282029192982,51.3211722105263,2024-05-03 08:56:22,"faber",5,2024
"708","7381",1714780800,119,23.3347144739496,51.3220961613445,23.3347144739496,51.3220961613445,2024-05-04 08:23:46,"faber",5,2024
"709","7381",1714867200,76,23.2880749052632,51.3272650105263,23.2880749052632,51.3272650105263,2024-05-05 08:50:31,"faber",5,2024
"710","7381",1714953600,35,23.2990968228571,51.3289984,23.2990968228571,51.3289984,2024-05-06 09:51:12,"faber",5,2024
"711","7381",1715040000,27,23.3406796444444,51.3656276148148,23.3406796444444,51.3656276148148,2024-05-07 11:56:38,"faber",5,2024
"712","7381",1715126400,119,23.3300843966387,51.3537114352941,23.3300843966387,51.3537114352941,2024-05-08 12:50:01,"faber",5,2024
"713","7381",1715212800,159,23.3714369106918,51.2562322314465,23.3714369106918,51.2562322314465,2024-05-09 12:12:59,"faber",5,2024
"714","7381",1715299200,104,23.3682559076923,51.2511543692308,23.3682559076923,51.2511543692308,2024-05-10 10:39:51,"faber",5,2024
"715","7381",1715385600,175,23.3824242377143,51.2659516891429,23.3824242377143,51.2659516891429,2024-05-11 12:04:40,"faber",5,2024
"716","7381",1715472000,109,23.3744560293578,51.3903118385321,23.3744560293578,51.3903118385321,2024-05-12 12:56:02,"faber",5,2024
"717","7381",1715558400,182,23.3881179252747,51.2411896263736,23.3881179252747,51.2411896263736,2024-05-13 11:55:55,"faber",5,2024
"718","7381",1715644800,94,23.6934251574468,51.1328639659574,23.6934251574468,51.1328639659574,2024-05-14 11:16:33,"faber",5,2024
"719","7381",1715731200,83,23.6615372722892,51.1435309879518,23.6615372722892,51.1435309879518,2024-05-15 14:08:34,"faber",5,2024
"720","7381",1715817600,199,23.7985451417085,51.0605355095477,23.7985451417085,51.0605355095477,2024-05-16 12:59:06,"faber",5,2024
"721","7381",1715904000,123,23.7292392195122,51.0362218406504,23.7292392195122,51.0362218406504,2024-05-17 12:59:44,"faber",5,2024
"722","7381",1715990400,43,23.555301172093,50.8359957581395,23.555301172093,50.8359957581395,2024-05-18 09:14:46,"faber",5,2024
"723","7381",1716076800,76,23.7010275578947,51.1444033684211,23.7010275578947,51.1444033684211,2024-05-19 11:32:33,"faber",5,2024
"724","7381",1716163200,9,23.7069370666667,51.1452682666667,23.7069370666667,51.1452682666667,2024-05-20 13:11:29,"faber",5,2024
"725","7381",1716249600,15,23.7254512,51.1445928533333,23.7254512,51.1445928533333,2024-05-21 14:49:55,"faber",5,2024
"726","7381",1716336000,4,23.6481724,51.146624,23.6481724,51.146624,2024-05-22 16:27:41,"faber",5,2024
"727","7381",1716422400,90,23.7390772266667,51.0300120533333,23.7390772266667,51.0300120533333,2024-05-23 11:23:16,"faber",5,2024
"728","7381",1716508800,100,23.734250624,51.051413664,23.734250624,51.051413664,2024-05-24 10:11:49,"faber",5,2024
"729","7381",1716595200,15,23.3598821333333,51.26682176,23.3598821333333,51.26682176,2024-05-25 12:56:43,"faber",5,2024
"730","7381",1716681600,42,23.3189632,51.3485771428571,23.3189632,51.3485771428571,2024-05-26 10:22:32,"faber",5,2024
"731","7381",1716768000,133,23.3793730646617,51.2509433022556,23.3793730646617,51.2509433022556,2024-05-27 10:46:47,"faber",5,2024
"732","7381",1716854400,35,23.3207976685714,51.3478927542857,23.3207976685714,51.3478927542857,2024-05-28 12:21:37,"faber",5,2024
"733","7381",1716940800,1,23.3211616,51.3510848,23.3211616,51.3510848,2024-05-29 03:58:55,"faber",5,2024
"734","7381",1717027200,77,23.3696672207792,51.2521056831169,23.3696672207792,51.2521056831169,2024-05-30 12:37:14,"faber",5,2024
"735","7381",1717113600,63,23.3240681142857,51.3503007492063,23.3240681142857,51.3503007492063,2024-05-31 13:16:12,"faber",5,2024
"736","7381",1717200000,38,23.3230075368421,51.3840031157895,23.3230075368421,51.3840031157895,2024-06-01 15:45:40,"faber",6,2024
"737","7381",1717286400,25,23.3305136,51.375683072,23.3305136,51.375683072,2024-06-02 13:48:45,"faber",6,2024
"738","7381",1717372800,47,23.3379024680851,51.3714907234043,23.3379024680851,51.3714907234043,2024-06-03 14:17:06,"faber",6,2024
"739","7381",1717459200,6,23.3289178666667,51.3674085333333,23.3289178666667,51.3674085333333,2024-06-04 15:48:06,"faber",6,2024
"740","7381",1717632000,26,23.3826321846154,51.2496722461538,23.3826321846154,51.2496722461538,2024-06-06 15:40:36,"faber",6,2024
"741","7381",1717718400,32,23.3863524,51.2587913,23.3863524,51.2587913,2024-06-07 14:34:53,"faber",6,2024
"742","7381",1717804800,49,23.4251582367347,51.3691084408163,23.4251582367347,51.3691084408163,2024-06-08 10:38:01,"faber",6,2024
"743","7381",1717891200,13,23.4017630769231,51.3378220307692,23.4017630769231,51.3378220307692,2024-06-09 14:34:32,"faber",6,2024
"744","7381",1717977600,6,23.3768277333333,51.3459093333333,23.3768277333333,51.3459093333333,2024-06-10 13:58:00,"faber",6,2024
"745","7381",1718064000,17,23.4018530823529,51.3394369882353,23.4018530823529,51.3394369882353,2024-06-11 12:25:21,"faber",6,2024
"746","7381",1718150400,29,23.4063547034483,51.3384502068966,23.4063547034483,51.3384502068966,2024-06-12 13:49:10,"faber",6,2024
"747","7381",1718236800,6,23.3791032,51.3437093333333,23.3791032,51.3437093333333,2024-06-13 13:57:37,"faber",6,2024
"748","7381",1718323200,31,23.4070461935484,51.3382060387097,23.4070461935484,51.3382060387097,2024-06-14 13:48:18,"faber",6,2024
"749","7381",1718409600,9,23.3854071111111,51.3411125333333,23.3854071111111,51.3411125333333,2024-06-15 15:10:50,"faber",6,2024
"750","7381",1718496000,10,23.38712128,51.34077792,23.38712128,51.34077792,2024-06-16 15:27:30,"faber",6,2024
"751","7381",1718582400,3,23.3578352,51.3469130666667,23.3578352,51.3469130666667,2024-06-17 18:37:48,"faber",6,2024
"752","7381",1718668800,4,23.381592,51.3405096,23.381592,51.3405096,2024-06-18 15:50:43,"faber",6,2024
"753","7381",1718755200,1,23.3308256,51.3528832,23.3308256,51.3528832,2024-06-19 19:58:18,"faber",6,2024
"754","7381",1718841600,6,23.387484,51.3401104,23.387484,51.3401104,2024-06-20 16:09:03,"faber",6,2024
"755","7381",1719014400,6,23.3822493333333,51.3418672,23.3822493333333,51.3418672,2024-06-22 15:14:36,"faber",6,2024
"756","7381",1719100800,28,23.3361425714286,51.3534273142857,23.3361425714286,51.3534273142857,2024-06-23 16:25:54,"faber",6,2024
"757","7381",1719187200,4,23.3674804,51.3444664,23.3674804,51.3444664,2024-06-24 15:58:23,"faber",6,2024
"758","7381",1719273600,2,23.3309104,51.3528752,23.3309104,51.3528752,2024-06-25 21:57:45,"faber",6,2024
"759","7381",1719360000,2,23.3310184,51.3528272,23.3310184,51.3528272,2024-06-26 21:57:40,"faber",6,2024
"760","7381",1719446400,4,23.36476,51.3450992,23.36476,51.3450992,2024-06-27 15:57:29,"faber",6,2024
"761","7381",1719532800,3,23.3536794666667,51.347616,23.3536794666667,51.347616,2024-06-28 15:57:16,"faber",6,2024
"762","7381",1719619200,10,23.37002544,51.34471168,23.37002544,51.34471168,2024-06-29 13:46:08,"faber",6,2024
"763","7381",1719705600,32,23.35502335,51.3480985,23.35502335,51.3480985,2024-06-30 10:28:48,"faber",6,2024
"764","7381",1719792000,4,23.3480228,51.3498776,23.3480228,51.3498776,2024-07-01 10:43:09,"faber",7,2024
"765","7381",1719878400,2,23.3308008,51.353336,23.3308008,51.353336,2024-07-02 21:58:31,"faber",7,2024
"766","7381",1719964800,1,23.3302784,51.3532896,23.3302784,51.3532896,2024-07-03 23:57:36,"faber",7,2024
"767","7381",1720051200,1,23.3424032,51.3530048,23.3424032,51.3530048,2024-07-04 11:57:24,"faber",7,2024
"768","7381",1720137600,25,23.352366592,51.348502656,23.352366592,51.348502656,2024-07-05 14:36:31,"faber",7,2024
"769","7381",1720224000,48,23.3536096333333,51.3524432,23.3536096333333,51.3524432,2024-07-06 10:39:07,"faber",7,2024
"770","7381",1720310400,37,23.3528292324324,51.3494874810811,23.3528292324324,51.3494874810811,2024-07-07 08:00:19,"faber",7,2024
"771","7381",1720396800,6,23.3465704,51.3499648,23.3465704,51.3499648,2024-07-08 13:57:57,"faber",7,2024
"772","7381",1720483200,14,23.3527373714286,51.3502633142857,23.3527373714286,51.3502633142857,2024-07-09 12:14:04,"faber",7,2024
"773","7381",1720569600,3,23.3387786666667,51.3513365333333,23.3387786666667,51.3513365333333,2024-07-10 15:57:47,"faber",7,2024
"774","7381",1720656000,35,23.3523682285714,51.3479102171429,23.3523682285714,51.3479102171429,2024-07-11 10:02:51,"faber",7,2024
"775","7381",1720742400,8,23.3484968,51.35181,23.3484968,51.35181,2024-07-12 14:25:17,"faber",7,2024
"776","7381",1720828800,6,23.3471405333333,51.3529552,23.3471405333333,51.3529552,2024-07-13 13:57:18,"faber",7,2024
"777","7381",1720915200,6,23.3473917333333,51.3512218666667,23.3473917333333,51.3512218666667,2024-07-14 13:58:06,"faber",7,2024
"778","7381",1721001600,14,23.3512037714286,51.3487792,23.3512037714286,51.3487792,2024-07-15 14:30:18,"faber",7,2024
"779","7381",1721088000,2,23.3440432,51.350352,23.3440432,51.350352,2024-07-16 11:58:37,"faber",7,2024
"780","7381",1721174400,4,23.3430148,51.3520024,23.3430148,51.3520024,2024-07-17 18:53:21,"faber",7,2024
"781","7381",1721260800,72,23.3540118888889,51.3511416444444,23.3540118888889,51.3511416444444,2024-07-18 15:12:55,"faber",7,2024
"782","7381",1721347200,47,23.3490394212766,51.3512896,23.3490394212766,51.3512896,2024-07-19 13:54:45,"faber",7,2024
"783","7381",1721433600,36,23.3529590666667,51.3515436444444,23.3529590666667,51.3515436444444,2024-07-20 11:52:07,"faber",7,2024
"784","7381",1721520000,58,23.3539841655172,51.3508395586207,23.3539841655172,51.3508395586207,2024-07-21 11:17:00,"faber",7,2024
"785","7381",1721606400,26,23.3518358769231,51.3521505230769,23.3518358769231,51.3521505230769,2024-07-22 11:28:00,"faber",7,2024
"786","7381",1721692800,3,23.3244752,51.3564928,23.3244752,51.3564928,2024-07-23 14:38:02,"faber",7,2024
"787","7381",1721779200,70,23.3410024457143,51.4047431771429,23.3410024457143,51.4047431771429,2024-07-24 11:24:45,"faber",7,2024
"788","7381",1721865600,23,23.3648677565217,51.4112420173913,23.3648677565217,51.4112420173913,2024-07-25 13:17:52,"faber",7,2024
"789","7381",1721952000,35,23.3376178285714,51.4022245485714,23.3376178285714,51.4022245485714,2024-07-26 14:16:06,"faber",7,2024
"790","7381",1722038400,74,23.3709,51.4169436540541,23.3709,51.4169436540541,2024-07-27 11:15:33,"faber",7,2024
"791","7381",1722124800,3,23.2992885333333,51.3766069333333,23.2992885333333,51.3766069333333,2024-07-28 11:57:15,"faber",7,2024
"792","7381",1722211200,3,23.2459690666667,51.3918250666667,23.2459690666667,51.3918250666667,2024-07-29 15:54:45,"faber",7,2024
"793","7381",1722297600,147,23.3733303619048,51.4166401741497,23.3733303619048,51.4166401741497,2024-07-30 12:33:40,"faber",7,2024
"794","7381",1722384000,67,23.3570321432836,51.4109995462687,23.3570321432836,51.4109995462687,2024-07-31 13:57:31,"faber",7,2024
"795","7381",1722470400,103,23.3059529786408,51.4051742446602,23.3059529786408,51.4051742446602,2024-08-01 09:40:27,"faber",8,2024
"796","7381",1722556800,78,23.2590979692308,51.4023078564103,23.2590979692308,51.4023078564103,2024-08-02 09:57:04,"faber",8,2024
"797","7381",1722643200,8,23.3538256,51.413748,23.3538256,51.413748,2024-08-03 14:00:04,"faber",8,2024
"798","7381",1722729600,46,23.351059373913,51.3672329043478,23.351059373913,51.3672329043478,2024-08-04 10:23:09,"faber",8,2024
"799","7381",1722816000,6,23.2480024,51.3905013333333,23.2480024,51.3905013333333,2024-08-05 13:57:45,"faber",8,2024
"800","7381",1722902400,7,23.2419035428571,51.3961540571429,23.2419035428571,51.3961540571429,2024-08-06 16:20:44,"faber",8,2024
"801","7381",1722988800,7,23.3241284571429,51.3551314285714,23.3241284571429,51.3551314285714,2024-08-07 14:14:55,"faber",8,2024
"802","7381",1723075200,26,23.3026034461538,51.4029618461538,23.3026034461538,51.4029618461538,2024-08-08 09:42:38,"faber",8,2024
"803","7381",1723161600,11,23.3315188363636,51.3961896727273,23.3315188363636,51.3961896727273,2024-08-09 14:44:03,"faber",8,2024
"804","7381",1723248000,124,23.3182723225806,51.3912743741936,23.3182723225806,51.3912743741936,2024-08-10 12:49:08,"faber",8,2024
"805","7381",1723334400,175,23.3233876114286,51.3942197394286,23.3233876114286,51.3942197394286,2024-08-11 12:43:36,"faber",8,2024
"806","7381",1723420800,215,23.3162296930233,51.3879726288372,23.3162296930233,51.3879726288372,2024-08-12 12:13:25,"faber",8,2024
"807","7381",1723507200,49,23.3582610938776,51.3520259265306,23.3582610938776,51.3520259265306,2024-08-13 11:48:59,"faber",8,2024
"808","7381",1723593600,5,23.30601056,51.3944896,23.30601056,51.3944896,2024-08-14 05:31:05,"faber",8,2024
"809","7381",1723680000,2,23.2876576,51.3898048,23.2876576,51.3898048,2024-08-15 15:58:16,"faber",8,2024
"810","7381",1723766400,2,23.2553328,51.3730288,23.2553328,51.3730288,2024-08-16 21:57:57,"faber",8,2024
"811","7381",1723852800,6,23.2924522666667,51.3925013333333,23.2924522666667,51.3925013333333,2024-08-17 13:56:20,"faber",8,2024
"812","7381",1723939200,8,23.2976338,51.3925532,23.2976338,51.3925532,2024-08-18 14:00:14,"faber",8,2024
"813","7381",1724025600,8,23.299078,51.3946684,23.299078,51.3946684,2024-08-19 13:28:58,"faber",8,2024
"814","7381",1724112000,5,23.28741824,51.39124608,23.28741824,51.39124608,2024-08-20 15:57:33,"faber",8,2024
"815","7381",1724198400,3,23.3051493333333,51.3995456,23.3051493333333,51.3995456,2024-08-21 11:45:30,"faber",8,2024
"816","7381",1724284800,20,23.27282456,51.39364528,23.27282456,51.39364528,2024-08-22 10:18:51,"faber",8,2024
"817","7381",1724371200,50,23.37223136,51.420999168,23.37223136,51.420999168,2024-08-23 12:11:23,"faber",8,2024
"818","7381",1724457600,52,23.3719393846154,51.4206139076923,23.3719393846154,51.4206139076923,2024-08-24 13:03:00,"faber",8,2024
"819","7381",1724544000,31,23.3660043354839,51.4175010064516,23.3660043354839,51.4175010064516,2024-08-25 13:20:44,"faber",8,2024
"820","7381",1724630400,80,23.36832038,51.4182682,23.36832038,51.4182682,2024-08-26 13:02:01,"faber",8,2024
"821","7381",1724716800,34,23.3489449882353,51.4094722823529,23.3489449882353,51.4094722823529,2024-08-27 12:51:50,"faber",8,2024
"822","7381",1724803200,2,23.365948,51.4263648,23.365948,51.4263648,2024-08-28 17:58:10,"faber",8,2024
"823","7381",1724889600,2,23.2539832,51.3727968,23.2539832,51.3727968,2024-08-29 21:57:55,"faber",8,2024
"824","7381",1724976000,3,23.3134010666667,51.3809226666667,23.3134010666667,51.3809226666667,2024-08-30 17:01:14,"faber",8,2024
"825","7381",1725062400,26,23.3098190769231,51.4020420923077,23.3098190769231,51.4020420923077,2024-08-31 14:34:14,"faber",8,2024
"826","7381",1725148800,5,23.30420096,51.386976,23.30420096,51.386976,2024-09-01 15:09:15,"faber",9,2024
"827","7381",1725235200,11,23.3247611636364,51.3843028363636,23.3247611636364,51.3843028363636,2024-09-02 14:11:28,"faber",9,2024
"828","7381",1725321600,18,23.3159995555556,51.3848693333333,23.3159995555556,51.3848693333333,2024-09-03 12:08:54,"faber",9,2024
"829","7381",1725408000,2,23.3428496,51.385824,23.3428496,51.385824,2024-09-04 15:43:24,"faber",9,2024
"830","7381",1725494400,8,23.3458226,51.4054876,23.3458226,51.4054876,2024-09-05 12:41:59,"faber",9,2024
"831","7381",1725580800,24,23.3720823333333,51.3596668,23.3720823333333,51.3596668,2024-09-06 12:15:22,"faber",9,2024
"832","7381",1725667200,75,23.324361344,51.402540032,23.324361344,51.402540032,2024-09-07 11:46:20,"faber",9,2024
"833","7381",1725753600,28,23.3242845714286,51.4068098285714,23.3242845714286,51.4068098285714,2024-09-08 12:20:50,"faber",9,2024
"834","7381",1725840000,13,23.3413277538462,51.3963936,23.3413277538462,51.3963936,2024-09-09 10:53:15,"faber",9,2024
"835","7381",1726444800,5,23.28827168,51.37345792,23.28827168,51.37345792,2024-09-16 16:59:43,"faber",9,2024
"836","7381",1726531200,9,23.2905601777778,51.3605486222222,23.2905601777778,51.3605486222222,2024-09-17 19:57:31,"faber",9,2024
"837","7381",1726617600,24,23.29604,51.3687850666667,23.29604,51.3687850666667,2024-09-18 12:27:23,"faber",9,2024
"838","7381",1726704000,18,22.5339768,50.1828743111111,22.5339768,50.1828743111111,2024-09-19 09:30:48,"faber",9,2024
"839","7381",1726790400,11,21.3423985454545,47.6642661818182,21.3423985454545,47.6642661818182,2024-09-20 17:52:22,"faber",9,2024
"840","7381",1726876800,30,21.35584928,47.6572893866667,21.35584928,47.6572893866667,2024-09-21 12:08:56,"faber",9,2024
"841","7381",1726963200,9,21.3150222222222,47.6660302222222,21.3150222222222,47.6660302222222,2024-09-22 10:04:08,"faber",9,2024
"842","7381",1727049600,55,21.3561894981818,47.6621047854545,21.3561894981818,47.6621047854545,2024-09-23 13:31:47,"faber",9,2024
"843","7381",1727136000,38,21.3703926736842,47.6563329684211,21.3703926736842,47.6563329684211,2024-09-24 11:33:43,"faber",9,2024
"844","7381",1727222400,15,21.38135744,47.6683061333333,21.38135744,47.6683061333333,2024-09-25 09:01:21,"faber",9,2024
"845","7381",1727568000,5,21.3531232,47.6825408,21.3531232,47.6825408,2024-09-29 17:14:22,"faber",9,2024
"846","7381",1727654400,7,21.3734349714286,47.6762642285714,21.3734349714286,47.6762642285714,2024-09-30 16:49:23,"faber",9,2024
"847","7381",1727740800,13,21.3718195692308,47.67704,21.3718195692308,47.67704,2024-10-01 17:17:37,"faber",10,2024
"848","7381",1727827200,21,21.3723075047619,47.6768685714286,21.3723075047619,47.6768685714286,2024-10-02 12:20:14,"faber",10,2024
"849","7381",1727913600,1,21.3532416,47.6820576,21.3532416,47.6820576,2024-10-03 00:57:22,"faber",10,2024
"850","7381",1728259200,7,21.3706868571429,47.6627094857143,21.3706868571429,47.6627094857143,2024-10-07 17:41:29,"faber",10,2024
"851","7381",1728604800,1,21.3486992,47.6927104,21.3486992,47.6927104,2024-10-11 15:57:35,"faber",10,2024
"852","7381",1728691200,11,21.3665133090909,47.7037573818182,21.3665133090909,47.7037573818182,2024-10-12 18:57:35,"faber",10,2024
"853","7381",1728777600,6,21.4105808,47.6973029333333,21.4105808,47.6973029333333,2024-10-13 13:27:57,"faber",10,2024
"854","7381",1728864000,23,21.3988812521739,47.7364530086957,21.3988812521739,47.7364530086957,2024-10-14 15:57:34,"faber",10,2024
"855","7381",1728950400,21,21.3885655619048,47.6906054095238,21.3885655619048,47.6906054095238,2024-10-15 11:28:41,"faber",10,2024
"856","7381",1729036800,3,21.3533882666667,47.6892384,21.3533882666667,47.6892384,2024-10-16 14:38:04,"faber",10,2024
"857","7381",1729123200,7,21.3650905142857,47.6873664,21.3650905142857,47.6873664,2024-10-17 19:40:26,"faber",10,2024
"858","7381",1729209600,14,21.3655044571429,47.6781552,21.3655044571429,47.6781552,2024-10-18 16:19:03,"faber",10,2024
"859","7381",1729296000,27,21.4028674962963,47.6959762962963,21.4028674962963,47.6959762962963,2024-10-19 13:39:23,"faber",10,2024
"860","7381",1729382400,37,21.4781207351351,47.6922344648649,21.4781207351351,47.6922344648649,2024-10-20 12:37:02,"faber",10,2024
"861","7381",1729468800,15,21.35261344,47.69417664,21.35261344,47.69417664,2024-10-21 12:02:49,"faber",10,2024
"862","7381",1729555200,47,21.3513112170213,47.7146812595745,21.3513112170213,47.7146812595745,2024-10-22 13:07:48,"faber",10,2024
"863","7381",1729641600,23,21.3518920347826,47.7052008347826,21.3518920347826,47.7052008347826,2024-10-23 12:18:13,"faber",10,2024
"864","7381",1729728000,45,21.4081498666667,47.6953546666667,21.4081498666667,47.6953546666667,2024-10-24 13:13:37,"faber",10,2024
"865","7381",1729814400,50,21.410006144,47.697796352,21.410006144,47.697796352,2024-10-25 12:34:28,"faber",10,2024
"866","7381",1729900800,22,21.3609205818182,47.6864756363636,21.3609205818182,47.6864756363636,2024-10-26 11:32:56,"faber",10,2024
"867","7381",1729987200,8,21.3352484,47.6902836,21.3352484,47.6902836,2024-10-27 18:27:44,"faber",10,2024
"868","7381",1730073600,1,21.3483568,47.6878048,21.3483568,47.6878048,2024-10-28 19:58:11,"faber",10,2024
"869","7381",1730160000,8,21.3437456,47.6872112,21.3437456,47.6872112,2024-10-29 19:57:39,"faber",10,2024
"870","7381",1730246400,4,21.3483208,47.6848032,21.3483208,47.6848032,2024-10-30 18:58:00,"faber",10,2024
"871","7381",1730419200,2,21.3456744,47.6801616,21.3456744,47.6801616,2024-11-01 17:58:02,"faber",11,2024
"872","7381",1730505600,2,21.375256,47.6714304,21.375256,47.6714304,2024-11-02 13:57:49,"faber",11,2024
"873","7381",1730592000,2,21.3817592,47.6814704,21.3817592,47.6814704,2024-11-03 13:28:40,"faber",11,2024
"874","7381",1730678400,1,21.3424224,47.6783264,21.3424224,47.6783264,2024-11-04 15:57:35,"faber",11,2024
"875","7381",1730764800,4,21.345196,47.679664,21.345196,47.679664,2024-11-05 21:42:26,"faber",11,2024
"876","7381",1730851200,2,21.5514272,47.721432,21.5514272,47.721432,2024-11-06 12:28:13,"faber",11,2024
"877","7381",1730937600,2,21.3445328,47.6832304,21.3445328,47.6832304,2024-11-07 16:28:33,"faber",11,2024
"878","7381",1731024000,2,21.511744,47.791584,21.511744,47.791584,2024-11-08 11:58:29,"faber",11,2024
"879","7381",1731110400,4,21.3928948,47.6885712,21.3928948,47.6885712,2024-11-09 16:58:00,"faber",11,2024
"880","7381",1732147200,5,21.3593744,47.68631104,21.3593744,47.68631104,2024-11-21 20:56:38,"faber",11,2024
"881","7381",1732320000,24,21.4368476,47.6993945333333,21.4368476,47.6993945333333,2024-11-23 16:39:44,"faber",11,2024
"882","7381",1732406400,14,21.4494629714286,47.6883412571429,21.4494629714286,47.6883412571429,2024-11-24 07:31:34,"faber",11,2024
"883","7381",1732492800,5,21.54306336,47.65601536,21.54306336,47.65601536,2024-11-25 12:46:07,"faber",11,2024
"884","7381",1732838400,1,20.8534336,46.7207136,20.8534336,46.7207136,2024-11-29 10:58:18,"faber",11,2024
"885","7381",1733011200,6,20.0938176,46.3183834666667,20.0938176,46.3183834666667,2024-12-01 18:27:40,"faber",12,2024
"886","7381",1733961600,1,20.0796464,46.3191488,20.0796464,46.3191488,2024-12-12 17:34:18,"faber",12,2024
"887","7381",1734393600,1,19.8312672,45.9974112,19.8312672,45.9974112,2024-12-17 12:26:31,"faber",12,2024
"888","7381",1734739200,3,20.5993605333333,46.4848757333333,20.5993605333333,46.4848757333333,2024-12-21 19:57:59,"faber",12,2024
"889","7381",1734825600,7,20.6140331428571,46.4683506285714,20.6140331428571,46.4683506285714,2024-12-22 16:40:41,"faber",12,2024
